departure,arrival,date,prices,lowest_price
GVA,SJD,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,429.00'}, {'price': 'CHF', 'currency': '1,429.00'}, {'price': 'CHF', 'currency': '1,429.00'}, {'price': 'CHF', 'currency': '1,429.00'}, {'price': 'CHF', 'currency': '1,429.00'}, {'price': 'CHF', 'currency': '1,429.00'}]",
GVA,SLP,Wed Aug 06 2025,[],
GVA,TAM,Wed Aug 06 2025,[],
GVA,TPQ,Wed Aug 06 2025,[],
GVA,TQO,Wed Aug 06 2025,[],
GVA,VER,Wed Aug 06 2025,[],
GVA,ZIH,Wed Aug 06 2025,[],
GVA,DAV,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,093.05'}, {'price': 'CHF', 'currency': '1,196.90'}, {'price': 'CHF', 'currency': '1,093.05'}, {'price': 'CHF', 'currency': '1,196.90'}, {'price': 'CHF', 'currency': '1,093.05'}, {'price': 'CHF', 'currency': '1,196.90'}, {'price': 'CHF', 'currency': '1,093.05'}, {'price': 'CHF', 'currency': '1,093.05'}, {'price': 'CHF', 'currency': '1,196.90'}, {'price': 'CHF', 'currency': '1,093.05'}, {'price': 'CHF', 'currency': '1,093.05'}]",
GVA,PTY,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '961.90'}, {'price': 'CHF', 'currency': '961.90'}, {'price': 'CHF', 'currency': '961.90'}, {'price': 'CHF', 'currency': '961.90'}]",
GVA,CAK,Wed Aug 06 2025,[],
GVA,ALB,Wed Aug 06 2025,[],
GVA,ABQ,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,024.65'}, {'price': 'CHF', 'currency': '1,024.65'}, {'price': 'CHF', 'currency': '1,116.05'}, {'price': 'CHF', 'currency': '1,116.05'}, {'price': 'CHF', 'currency': '1,024.65'}, {'price': 'CHF', 'currency': '1,024.65'}, {'price': 'CHF', 'currency': '1,024.65'}, {'price': 'CHF', 'currency': '1,024.65'}, {'price': 'CHF', 'currency': '1,024.65'}, {'price': 'CHF', 'currency': '1,116.05'}, {'price': 'CHF', 'currency': '1,116.05'}, {'price': 'CHF', 'currency': '1,116.05'}]",
GVA,AEX,Wed Aug 06 2025,[],
GVA,ABE,Wed Aug 06 2025,[],
GVA,AMA,Wed Aug 06 2025,[],
GVA,ANC,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,398.65'}, {'price': 'CHF', 'currency': '1,398.65'}, {'price': 'CHF', 'currency': '1,480.65'}, {'price': 'CHF', 'currency': '1,280.05'}, {'price': 'CHF', 'currency': '1,304.05'}, {'price': 'CHF', 'currency': '1,354.05'}, {'price': 'CHF', 'currency': '1,480.65'}, {'price': 'CHF', 'currency': '1,247.05'}, {'price': 'CHF', 'currency': '1,398.65'}, {'price': 'CHF', 'currency': '1,480.65'}, {'price': 'CHF', 'currency': '1,480.65'}, {'price': 'CHF', 'currency': '1,280.05'}, {'price': 'CHF', 'currency': '1,263.05'}, {'price': 'CHF', 'currency': '1,247.05'}, {'price': 'CHF', 'currency': '1,304.05'}]",
GVA,ATW,Wed Aug 06 2025,[],
GVA,ACV,Wed Aug 06 2025,[],
GVA,AVL,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,065.65'}, {'price': 'CHF', 'currency': '1,065.65'}, {'price': 'CHF', 'currency': '1,065.65'}]",
GVA,ASE,Wed Aug 06 2025,[],
GVA,ATL,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,186.55'}, {'price': 'CHF', 'currency': '1,186.55'}, {'price': 'CHF', 'currency': '1,186.55'}, {'price': 'CHF', 'currency': '1,186.55'}, {'price': 'CHF', 'currency': '1,186.55'}, {'price': 'CHF', 'currency': '1,186.55'}, {'price': 'CHF', 'currency': '1,186.55'}]",
GVA,AUS,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,248.85'}, {'price': 'CHF', 'currency': '1,667.05'}, {'price': 'CHF', 'currency': '1,875.05'}, {'price': 'CHF', 'currency': '1,875.05'}, {'price': 'CHF', 'currency': '1,875.05'}, {'price': 'CHF', 'currency': '1,875.05'}, {'price': 'CHF', 'currency': '1,875.05'}, {'price': 'CHF', 'currency': '1,875.05'}, {'price': 'CHF', 'currency': '1,875.05'}]",
GVA,BFL,Wed Aug 06 2025,[],
GVA,BGR,Wed Aug 06 2025,[],
GVA,BTR,Wed Aug 06 2025,[],
GVA,BPT,Wed Aug 06 2025,[],
GVA,BLI,Wed Aug 06 2025,[],
GVA,BET,Wed Aug 06 2025,[],
GVA,BIL,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,178.05'}, {'price': 'CHF', 'currency': '1,178.05'}, {'price': 'CHF', 'currency': '1,145.05'}, {'price': 'CHF', 'currency': '1,145.05'}, {'price': 'CHF', 'currency': '1,178.05'}, {'price': 'CHF', 'currency': '1,178.05'}, {'price': 'CHF', 'currency': '1,145.05'}, {'price': 'CHF', 'currency': '1,145.05'}, {'price': 'CHF', 'currency': '1,145.05'}, {'price': 'CHF', 'currency': '1,145.05'}, {'price': 'CHF', 'currency': '1,145.05'}, {'price': 'CHF', 'currency': '1,227.05'}]",
GVA,BGM,Wed Aug 06 2025,[],
GVA,BHM,Wed Aug 06 2025,[],
GVA,BIS,Wed Aug 06 2025,[],
GVA,BOI,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,186.05'}, {'price': 'CHF', 'currency': '1,186.05'}, {'price': 'CHF', 'currency': '1,202.05'}, {'price': 'CHF', 'currency': '1,333.05'}, {'price': 'CHF', 'currency': '1,219.05'}, {'price': 'CHF', 'currency': '1,186.05'}, {'price': 'CHF', 'currency': '1,186.05'}, {'price': 'CHF', 'currency': '1,186.05'}, {'price': 'CHF', 'currency': '1,202.05'}, {'price': 'CHF', 'currency': '1,186.05'}, {'price': 'CHF', 'currency': '1,186.05'}, {'price': 'CHF', 'currency': '1,186.05'}, {'price': 'CHF', 'currency': '1,186.05'}, {'price': 'CHF', 'currency': '1,219.05'}]",
GVA,BOS,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '929.15'}, {'price': 'CHF', 'currency': '929.15'}, {'price': 'CHF', 'currency': '929.15'}, {'price': 'CHF', 'currency': '929.15'}]",
GVA,BZN,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,135.65'}, {'price': 'CHF', 'currency': '1,135.65'}, {'price': 'CHF', 'currency': '1,186.05'}, {'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '1,135.65'}, {'price': 'CHF', 'currency': '1,135.65'}, {'price': 'CHF', 'currency': '1,135.65'}, {'price': 'CHF', 'currency': '1,135.65'}, {'price': 'CHF', 'currency': '1,186.05'}, {'price': 'CHF', 'currency': '1,186.05'}, {'price': 'CHF', 'currency': '1,186.05'}, {'price': 'CHF', 'currency': '1,186.05'}]",
GVA,BRO,Wed Aug 06 2025,[],
GVA,BUF,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}, {'price': 'CHF', 'currency': '1,086.65'}]",
GVA,BUR,Wed Aug 06 2025,[],
GVA,BTV,Wed Aug 06 2025,[],
GVA,CPR,Wed Aug 06 2025,[],
GVA,CID,Wed Aug 06 2025,[],
GVA,CHS,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,049.65'}, {'price': 'CHF', 'currency': '1,094.65'}, {'price': 'CHF', 'currency': '1,049.65'}, {'price': 'CHF', 'currency': '1,094.65'}, {'price': 'CHF', 'currency': '1,049.65'}, {'price': 'CHF', 'currency': '1,049.65'}, {'price': 'CHF', 'currency': '1,094.65'}, {'price': 'CHF', 'currency': '1,094.65'}, {'price': 'CHF', 'currency': '1,032.65'}, {'price': 'CHF', 'currency': '1,032.65'}, {'price': 'CHF', 'currency': '1,049.65'}, {'price': 'CHF', 'currency': '1,049.65'}, {'price': 'CHF', 'currency': '1,094.65'}, {'price': 'CHF', 'currency': '1,094.65'}, {'price': 'CHF', 'currency': '1,069.65'}, {'price': 'CHF', 'currency': '1,032.65'}, {'price': 'CHF', 'currency': '1,032.65'}, {'price': 'CHF', 'currency': '1,094.65'}, {'price': 'CHF', 'currency': '1,094.65'}, {'price': 'CHF', 'currency': '1,094.65'}, {'price': 'CHF', 'currency': '1,094.65'}, {'price': 'CHF', 'currency': '1,094.65'}, {'price': 'CHF', 'currency': '1,094.65'}, {'price': 'CHF', 'currency': '1,094.65'}, {'price': 'CHF', 'currency': '1,094.65'}, {'price': 'CHF', 'currency': '1,094.65'}, {'price': 'CHF', 'currency': '1,094.65'}]",
GVA,CRW,Wed Aug 06 2025,[],
GVA,CLT,Wed Aug 06 2025,[],
GVA,CHO,Wed Aug 06 2025,[],
GVA,CHA,Wed Aug 06 2025,[],
GVA,CYS,Wed Aug 06 2025,[],
GVA,ORD,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '929.15'}, {'price': 'CHF', 'currency': '929.15'}, {'price': 'CHF', 'currency': '929.15'}, {'price': 'CHF', 'currency': '929.15'}, {'price': 'CHF', 'currency': '929.15'}, {'price': 'CHF', 'currency': '929.15'}, {'price': 'CHF', 'currency': '929.15'}, {'price': 'CHF', 'currency': '929.15'}, {'price': 'CHF', 'currency': '929.15'}, {'price': 'CHF', 'currency': '929.15'}]",
GVA,CIC,Wed Aug 06 2025,[],
GVA,CVG,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '1,221.65'}, {'price': 'CHF', 'currency': '1,127.65'}, {'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '1,484.65'}, {'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '1,221.65'}, {'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '1,221.65'}, {'price': 'CHF', 'currency': '1,221.65'}, {'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '1,178.85'}, {'price': 'CHF', 'currency': '1,221.65'}, {'price': 'CHF', 'currency': '1,221.65'}, {'price': 'CHF', 'currency': '1,221.65'}, {'price': 'CHF', 'currency': '1,221.65'}, {'price': 'CHF', 'currency': '1,221.65'}, {'price': 'CHF', 'currency': '1,221.65'}]",
GVA,CLE,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '3,568.95'}, {'price': 'CHF', 'currency': '1,139.65'}, {'price': 'CHF', 'currency': '1,139.65'}, {'price': 'CHF', 'currency': '1,451.65'}, {'price': 'CHF', 'currency': '1,094.65'}, {'price': 'CHF', 'currency': '1,139.65'}, {'price': 'CHF', 'currency': '3,568.95'}, {'price': 'CHF', 'currency': '1,008.65'}, {'price': 'CHF', 'currency': '1,451.65'}, {'price': 'CHF', 'currency': '1,139.65'}, {'price': 'CHF', 'currency': '3,568.95'}, {'price': 'CHF', 'currency': '3,568.95'}, {'price': 'CHF', 'currency': '1,139.65'}, {'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '1,188.65'}, {'price': 'CHF', 'currency': '1,188.65'}, {'price': 'CHF', 'currency': '1,069.65'}, {'price': 'CHF', 'currency': '1,451.65'}, {'price': 'CHF', 'currency': '1,139.65'}, {'price': 'CHF', 'currency': '1,139.65'}, {'price': 'CHF', 'currency': '1,188.65'}, {'price': 'CHF', 'currency': '1,188.65'}, {'price': 'CHF', 'currency': '1,188.65'}, {'price': 'CHF', 'currency': '1,188.65'}, {'price': 'CHF', 'currency': '1,188.65'}, {'price': 'CHF', 'currency': '1,188.65'}, {'price': 'CHF', 'currency': '1,188.65'}, {'price': 'CHF', 'currency': '1,188.65'}]",
GVA,COD,Wed Aug 06 2025,[],
GVA,CLL,Wed Aug 06 2025,[],
GVA,COS,Wed Aug 06 2025,[],
GVA,CAE,Wed Aug 06 2025,[],
GVA,CMH,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '1,205.65'}, {'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '1,484.65'}, {'price': 'CHF', 'currency': '3,597.95'}, {'price': 'CHF', 'currency': '3,597.95'}, {'price': 'CHF', 'currency': '1,484.65'}, {'price': 'CHF', 'currency': '1,484.65'}, {'price': 'CHF', 'currency': '1,172.65'}, {'price': 'CHF', 'currency': '3,597.95'}, {'price': 'CHF', 'currency': '3,597.95'}, {'price': 'CHF', 'currency': '3,597.95'}, {'price': 'CHF', 'currency': '3,597.95'}, {'price': 'CHF', 'currency': '1,221.65'}, {'price': 'CHF', 'currency': '1,221.65'}, {'price': 'CHF', 'currency': '1,484.65'}, {'price': 'CHF', 'currency': '1,484.65'}, {'price': 'CHF', 'currency': '1,221.65'}, {'price': 'CHF', 'currency': '1,221.65'}, {'price': 'CHF', 'currency': '1,221.65'}, {'price': 'CHF', 'currency': '1,221.65'}, {'price': 'CHF', 'currency': '1,221.65'}, {'price': 'CHF', 'currency': '1,221.65'}, {'price': 'CHF', 'currency': '1,221.65'}, {'price': 'CHF', 'currency': '1,221.65'}]",
GVA,CRP,Wed Aug 06 2025,[],
GVA,CEC,Wed Aug 06 2025,[],
GVA,DFW,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,197.55'}, {'price': 'CHF', 'currency': '1,197.55'}, {'price': 'CHF', 'currency': '1,197.55'}, {'price': 'CHF', 'currency': '1,197.55'}, {'price': 'CHF', 'currency': '1,779.65'}, {'price': 'CHF', 'currency': '1,155.65'}, {'price': 'CHF', 'currency': '1,188.65'}, {'price': 'CHF', 'currency': '1,254.65'}, {'price': 'CHF', 'currency': '1,485.65'}, {'price': 'CHF', 'currency': '1,485.65'}, {'price': 'CHF', 'currency': '1,485.65'}, {'price': 'CHF', 'currency': '1,485.65'}, {'price': 'CHF', 'currency': '1,485.65'}, {'price': 'CHF', 'currency': '1,485.65'}, {'price': 'CHF', 'currency': '1,485.65'}, {'price': 'CHF', 'currency': '1,485.65'}, {'price': 'CHF', 'currency': '1,485.65'}]",
GVA,DAL,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,197.55'}, {'price': 'CHF', 'currency': '1,197.55'}, {'price': 'CHF', 'currency': '1,197.55'}, {'price': 'CHF', 'currency': '1,197.55'}, {'price': 'CHF', 'currency': '1,779.65'}, {'price': 'CHF', 'currency': '1,155.65'}, {'price': 'CHF', 'currency': '1,188.65'}, {'price': 'CHF', 'currency': '1,254.65'}, {'price': 'CHF', 'currency': '1,254.65'}, {'price': 'CHF', 'currency': '1,254.65'}, {'price': 'CHF', 'currency': '1,254.65'}, {'price': 'CHF', 'currency': '1,254.65'}, {'price': 'CHF', 'currency': '1,254.65'}, {'price': 'CHF', 'currency': '1,254.65'}, {'price': 'CHF', 'currency': '1,254.65'}, {'price': 'CHF', 'currency': '1,254.65'}, {'price': 'CHF', 'currency': '1,254.65'}]",
GVA,DAY,Wed Aug 06 2025,[],
GVA,DAB,Wed Aug 06 2025,[],
GVA,DEC,Wed Aug 06 2025,[],
GVA,DRT,Wed Aug 06 2025,[],
GVA,DEN,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '966.55'}, {'price': 'CHF', 'currency': '966.55'}, {'price': 'CHF', 'currency': '966.55'}, {'price': 'CHF', 'currency': '966.55'}, {'price': 'CHF', 'currency': '1,229.65'}, {'price': 'CHF', 'currency': '1,155.65'}, {'price': 'CHF', 'currency': '1,229.65'}, {'price': 'CHF', 'currency': '3,258.95'}, {'price': 'CHF', 'currency': '1,188.65'}, {'price': 'CHF', 'currency': '1,155.65'}, {'price': 'CHF', 'currency': '1,229.65'}, {'price': 'CHF', 'currency': '1,229.65'}, {'price': 'CHF', 'currency': '1,254.65'}, {'price': 'CHF', 'currency': '1,254.65'}, {'price': 'CHF', 'currency': '1,254.65'}, {'price': 'CHF', 'currency': '1,254.65'}, {'price': 'CHF', 'currency': '1,254.65'}, {'price': 'CHF', 'currency': '1,254.65'}, {'price': 'CHF', 'currency': '1,254.65'}, {'price': 'CHF', 'currency': '1,254.65'}, {'price': 'CHF', 'currency': '1,254.65'}, {'price': 'CHF', 'currency': '1,254.65'}]",
GVA,DSM,Wed Aug 06 2025,[],
GVA,VPS,Wed Aug 06 2025,[],
GVA,DTW,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '929.15'}, {'price': 'CHF', 'currency': '929.15'}, {'price': 'CHF', 'currency': '929.15'}]",
GVA,DVL,Wed Aug 06 2025,[],
GVA,DIK,Wed Aug 06 2025,[],
GVA,DLG,Wed Aug 06 2025,[],
GVA,DDC,Wed Aug 06 2025,[],
GVA,DRO,Wed Aug 06 2025,[],
GVA,EGE,Wed Aug 06 2025,[],
GVA,EAU,Wed Aug 06 2025,[],
GVA,ELP,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,095.05'}, {'price': 'CHF', 'currency': '1,095.05'}, {'price': 'CHF', 'currency': '1,095.05'}, {'price': 'CHF', 'currency': '1,095.05'}]",
GVA,ERI,Wed Aug 06 2025,[],
GVA,EUG,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,119.05'}, {'price': 'CHF', 'currency': '1,119.05'}, {'price': 'CHF', 'currency': '1,119.05'}, {'price': 'CHF', 'currency': '1,119.05'}, {'price': 'CHF', 'currency': '1,119.05'}, {'price': 'CHF', 'currency': '1,078.05'}, {'price': 'CHF', 'currency': '1,078.05'}, {'price': 'CHF', 'currency': '1,119.05'}, {'price': 'CHF', 'currency': '1,119.05'}, {'price': 'CHF', 'currency': '1,062.05'}, {'price': 'CHF', 'currency': '1,062.05'}, {'price': 'CHF', 'currency': '1,062.05'}, {'price': 'CHF', 'currency': '1,062.05'}, {'price': 'CHF', 'currency': '1,119.05'}, {'price': 'CHF', 'currency': '1,078.05'}, {'price': 'CHF', 'currency': '1,078.05'}, {'price': 'CHF', 'currency': '1,119.05'}, {'price': 'CHF', 'currency': '1,078.05'}, {'price': 'CHF', 'currency': '1,078.05'}]",
GVA,FAI,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,185.30'}, {'price': 'CHF', 'currency': '1,185.30'}, {'price': 'CHF', 'currency': '1,185.30'}, {'price': 'CHF', 'currency': '1,185.30'}, {'price': 'CHF', 'currency': '1,185.30'}, {'price': 'CHF', 'currency': '1,185.30'}, {'price': 'CHF', 'currency': '1,185.30'}, {'price': 'CHF', 'currency': '1,185.30'}, {'price': 'CHF', 'currency': '1,194.35'}, {'price': 'CHF', 'currency': '1,185.30'}, {'price': 'CHF', 'currency': '1,185.30'}, {'price': 'CHF', 'currency': '1,185.30'}, {'price': 'CHF', 'currency': '1,185.30'}, {'price': 'CHF', 'currency': '1,185.30'}, {'price': 'CHF', 'currency': '1,185.30'}, {'price': 'CHF', 'currency': '1,185.30'}, {'price': 'CHF', 'currency': '1,185.30'}]",
GVA,FAR,Wed Aug 06 2025,[],
GVA,XNA,Wed Aug 06 2025,[],
GVA,FAY,Wed Aug 06 2025,[],
GVA,FNT,Wed Aug 06 2025,[],
GVA,FLL,Wed Aug 06 2025,[],
GVA,RSW,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,019.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,031.95'}, {'price': 'CHF', 'currency': '1,019.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,031.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}]",
GVA,FWA,Wed Aug 06 2025,[],
GVA,FAT,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,077.30'}, {'price': 'CHF', 'currency': '1,077.30'}, {'price': 'CHF', 'currency': '1,077.30'}, {'price': 'CHF', 'currency': '1,077.30'}, {'price': 'CHF', 'currency': '1,077.30'}, {'price': 'CHF', 'currency': '1,077.30'}, {'price': 'CHF', 'currency': '1,077.30'}, {'price': 'CHF', 'currency': '1,077.30'}, {'price': 'CHF', 'currency': '1,077.30'}, {'price': 'CHF', 'currency': '1,077.30'}]",
GVA,GCC,Wed Aug 06 2025,[],
GVA,GJT,Wed Aug 06 2025,[],
GVA,GRR,Wed Aug 06 2025,[],
GVA,GTF,Wed Aug 06 2025,[],
GVA,GRB,Wed Aug 06 2025,[],
GVA,GSO,Wed Aug 06 2025,[],
GVA,GSP,Wed Aug 06 2025,[],
GVA,GPT,Wed Aug 06 2025,[],
GVA,GUC,Wed Aug 06 2025,[],
GVA,CMX,Wed Aug 06 2025,[],
GVA,HRL,Wed Aug 06 2025,[],
GVA,MDT,Wed Aug 06 2025,[],
GVA,BDL,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,006.95'}, {'price': 'CHF', 'currency': '1,006.95'}, {'price': 'CHF', 'currency': '1,006.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}]",
GVA,HDN,Wed Aug 06 2025,[],
GVA,HLN,Wed Aug 06 2025,[],
GVA,ITO,Wed Aug 06 2025,[],
GVA,HHH,Wed Aug 06 2025,[],
GVA,HOB,Wed Aug 06 2025,[],
GVA,HNL,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,406.30'}, {'price': 'CHF', 'currency': '1,406.30'}, {'price': 'CHF', 'currency': '1,406.30'}, {'price': 'CHF', 'currency': '1,406.30'}, {'price': 'CHF', 'currency': '1,415.35'}, {'price': 'CHF', 'currency': '1,406.30'}, {'price': 'CHF', 'currency': '1,406.30'}, {'price': 'CHF', 'currency': '1,406.30'}, {'price': 'CHF', 'currency': '1,415.35'}, {'price': 'CHF', 'currency': '1,406.30'}, {'price': 'CHF', 'currency': '1,415.35'}, {'price': 'CHF', 'currency': '1,415.35'}, {'price': 'CHF', 'currency': '1,415.35'}, {'price': 'CHF', 'currency': '1,415.35'}]",
GVA,HOU,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,196.85'}, {'price': 'CHF', 'currency': '1,196.85'}, {'price': 'CHF', 'currency': '1,196.85'}, {'price': 'CHF', 'currency': '1,196.85'}]",
GVA,IAH,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,196.85'}, {'price': 'CHF', 'currency': '1,196.85'}, {'price': 'CHF', 'currency': '1,196.85'}, {'price': 'CHF', 'currency': '1,196.85'}]",
GVA,HSV,Wed Aug 06 2025,[],
GVA,HYA,Wed Aug 06 2025,[],
GVA,IDA,Wed Aug 06 2025,[],
GVA,IPL,Wed Aug 06 2025,[],
