departure,arrival,arrival_country,arrival_continent,date,prices,lowest_price_today,week_prices,lowest_price_week
IST,ILO,Philippines,Asia,Thu Sep 04 2025,"[{""price"": ""32440.03"", ""currency"": ""TRY""}, {""price"": ""32440.03"", ""currency"": ""TRY""}, {""price"": ""32440.03"", ""currency"": ""TRY""}, {""price"": ""32440.03"", ""currency"": ""TRY""}]",32440.03,"[{""date"": ""01 September (Monday)"", ""price"": ""32440"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""32440"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""32038"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""32038"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""32440"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""32440"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""32440"", ""currency"": ""TRY""}]",32038.0
IST,KLO,Philippines,Asia,Thu Sep 04 2025,[],,[],
IST,MNL,Philippines,Asia,Thu Sep 04 2025,"[{""price"": ""29321.58"", ""currency"": ""TRY""}]",29321.58,"[{""date"": ""01 September (Monday)"", ""price"": ""29322"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""29322"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""29322"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""29322"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""29322"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""29322"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""29322"", ""currency"": ""TRY""}]",29322.0
IST,PPS,Philippines,Asia,Thu Sep 04 2025,"[{""price"": ""30428.03"", ""currency"": ""TRY""}, {""price"": ""30428.03"", ""currency"": ""TRY""}]",30428.03,"[{""date"": ""01 September (Monday)"", ""price"": ""30428"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""30428"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""30428"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""30428"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""30026"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""30428"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""30428"", ""currency"": ""TRY""}]",30026.0
IST,TAG,Philippines,Asia,Thu Sep 04 2025,"[{""price"": ""30026.03"", ""currency"": ""TRY""}, {""price"": ""30026.03"", ""currency"": ""TRY""}, {""price"": ""30026.03"", ""currency"": ""TRY""}]",30026.03,"[{""date"": ""01 September (Monday)"", ""price"": ""30026"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""29624"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""29624"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""29624"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""30026"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""30026"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""29624"", ""currency"": ""TRY""}]",29624.0
IST,KTW,Poland,Europe,Thu Sep 04 2025,"[{""price"": ""14330.76"", ""currency"": ""TRY""}, {""price"": ""18476.27"", ""currency"": ""TRY""}, {""price"": ""14330.76"", ""currency"": ""TRY""}, {""price"": ""14330.76"", ""currency"": ""TRY""}, {""price"": ""14330.76"", ""currency"": ""TRY""}, {""price"": ""14330.76"", ""currency"": ""TRY""}, {""price"": ""18476.27"", ""currency"": ""TRY""}, {""price"": ""14330.76"", ""currency"": ""TRY""}, {""price"": ""14330.76"", ""currency"": ""TRY""}, {""price"": ""14330.76"", ""currency"": ""TRY""}, {""price"": ""18476.27"", ""currency"": ""TRY""}, {""price"": ""18476.27"", ""currency"": ""TRY""}, {""price"": ""18756.76"", ""currency"": ""TRY""}, {""price"": ""18756.76"", ""currency"": ""TRY""}, {""price"": ""18756.76"", ""currency"": ""TRY""}, {""price"": ""15537.76"", ""currency"": ""TRY""}, {""price"": ""18476.27"", ""currency"": ""TRY""}, {""price"": ""18756.76"", ""currency"": ""TRY""}, {""price"": ""18756.76"", ""currency"": ""TRY""}, {""price"": ""15537.76"", ""currency"": ""TRY""}, {""price"": ""15537.76"", ""currency"": ""TRY""}, {""price"": ""18476.27"", ""currency"": ""TRY""}, {""price"": ""15537.76"", ""currency"": ""TRY""}, {""price"": ""18756.76"", ""currency"": ""TRY""}, {""price"": ""18476.27"", ""currency"": ""TRY""}, {""price"": ""18756.76"", ""currency"": ""TRY""}, {""price"": ""18756.76"", ""currency"": ""TRY""}, {""price"": ""18476.27"", ""currency"": ""TRY""}]",14330.76,"[{""date"": ""01 September (Monday)"", ""price"": ""18757"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""14331"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""14331"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""14331"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""14331"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""14331"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""14331"", ""currency"": ""TRY""}]",14331.0
IST,KRK,Poland,Europe,Thu Sep 04 2025,"[{""price"": ""11295.17"", ""currency"": ""TRY""}]",11295.17,"[{""date"": ""01 September (Monday)"", ""price"": ""18940"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""11295"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""11295"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""11295"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""14514"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""6065"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""14514"", ""currency"": ""TRY""}]",6065.0
IST,RZE,Poland,Europe,Thu Sep 04 2025,"[{""price"": ""12273.27"", ""currency"": ""TRY""}, {""price"": ""21648.78"", ""currency"": ""TRY""}, {""price"": ""12273.27"", ""currency"": ""TRY""}, {""price"": ""12273.27"", ""currency"": ""TRY""}, {""price"": ""12273.27"", ""currency"": ""TRY""}, {""price"": ""12273.27"", ""currency"": ""TRY""}, {""price"": ""12273.27"", ""currency"": ""TRY""}, {""price"": ""12273.27"", ""currency"": ""TRY""}, {""price"": ""12273.27"", ""currency"": ""TRY""}, {""price"": ""13681.27"", ""currency"": ""TRY""}, {""price"": ""21648.78"", ""currency"": ""TRY""}, {""price"": ""17383.27"", ""currency"": ""TRY""}, {""price"": ""13681.27"", ""currency"": ""TRY""}, {""price"": ""13681.27"", ""currency"": ""TRY""}, {""price"": ""17383.27"", ""currency"": ""TRY""}, {""price"": ""17383.27"", ""currency"": ""TRY""}, {""price"": ""13681.27"", ""currency"": ""TRY""}, {""price"": ""17383.27"", ""currency"": ""TRY""}, {""price"": ""17383.27"", ""currency"": ""TRY""}, {""price"": ""17383.27"", ""currency"": ""TRY""}, {""price"": ""17383.27"", ""currency"": ""TRY""}]",12273.27,"[{""date"": ""01 September (Monday)"", ""price"": ""17103"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""12273"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""12273"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""12273"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""12273"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""12273"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""12273"", ""currency"": ""TRY""}]",12273.0
IST,WAW,Poland,Europe,Thu Sep 04 2025,"[{""price"": ""7513.17"", ""currency"": ""TRY""}, {""price"": ""7513.17"", ""currency"": ""TRY""}, {""price"": ""25510.92"", ""currency"": ""TRY""}, {""price"": ""25510.92"", ""currency"": ""TRY""}, {""price"": ""25510.92"", ""currency"": ""TRY""}, {""price"": ""25510.92"", ""currency"": ""TRY""}, {""price"": ""26018.58"", ""currency"": ""TRY""}, {""price"": ""21153.17"", ""currency"": ""TRY""}, {""price"": ""24372.17"", ""currency"": ""TRY""}, {""price"": ""24372.17"", ""currency"": ""TRY""}, {""price"": ""24364.40"", ""currency"": ""TRY""}, {""price"": ""27302.91"", ""currency"": ""TRY""}]",7513.17,"[{""date"": ""01 September (Monday)"", ""price"": ""14514"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""8479"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""8479"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""7513"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""7513"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""7513"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""7513"", ""currency"": ""TRY""}]",7513.0
IST,WRO,Poland,Europe,Thu Sep 04 2025,"[{""price"": ""12273.27"", ""currency"": ""TRY""}, {""price"": ""17102.78"", ""currency"": ""TRY""}, {""price"": ""12273.27"", ""currency"": ""TRY""}, {""price"": ""12273.27"", ""currency"": ""TRY""}, {""price"": ""12273.27"", ""currency"": ""TRY""}, {""price"": ""17383.27"", ""currency"": ""TRY""}, {""price"": ""12273.27"", ""currency"": ""TRY""}, {""price"": ""12273.27"", ""currency"": ""TRY""}, {""price"": ""12273.27"", ""currency"": ""TRY""}, {""price"": ""17383.27"", ""currency"": ""TRY""}, {""price"": ""17383.27"", ""currency"": ""TRY""}, {""price"": ""13681.27"", ""currency"": ""TRY""}, {""price"": ""17102.78"", ""currency"": ""TRY""}, {""price"": ""17383.27"", ""currency"": ""TRY""}, {""price"": ""17383.27"", ""currency"": ""TRY""}, {""price"": ""13681.27"", ""currency"": ""TRY""}, {""price"": ""17383.27"", ""currency"": ""TRY""}, {""price"": ""17383.27"", ""currency"": ""TRY""}, {""price"": ""13681.27"", ""currency"": ""TRY""}, {""price"": ""17383.27"", ""currency"": ""TRY""}]",12273.27,"[{""date"": ""01 September (Monday)"", ""price"": ""17103"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""12273"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""12273"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""12273"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""12273"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""12273"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""12273"", ""currency"": ""TRY""}]",12273.0
IST,FAO,Portugal,Europe,Thu Sep 04 2025,"[{""price"": ""43219.93"", ""currency"": ""TRY""}, {""price"": ""22424.82"", ""currency"": ""TRY""}, {""price"": ""29579.93"", ""currency"": ""TRY""}, {""price"": ""19077.93"", ""currency"": ""TRY""}, {""price"": ""22424.82"", ""currency"": ""TRY""}]",19077.93,"[{""date"": ""01 September (Monday)"", ""price"": ""34778"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""19078"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""22425"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""19078"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""27937"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""27937"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""25322"", ""currency"": ""TRY""}]",19078.0
IST,LIS,Portugal,Europe,Thu Sep 04 2025,"[{""price"": ""14956.71"", ""currency"": ""TRY""}, {""price"": ""25015.71"", ""currency"": ""TRY""}]",14956.71,"[{""date"": ""01 September (Monday)"", ""price"": ""38375"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""16808"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""25016"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""14957"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""28718"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""28919"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""22079"", ""currency"": ""TRY""}]",14957.0
IST,PDL,Portugal,Europe,Thu Sep 04 2025,"[{""price"": ""20835.43"", ""currency"": ""TRY""}, {""price"": ""60177.86"", ""currency"": ""TRY""}, {""price"": ""20835.43"", ""currency"": ""TRY""}, {""price"": ""60177.86"", ""currency"": ""TRY""}, {""price"": ""20835.43"", ""currency"": ""TRY""}, {""price"": ""60177.86"", ""currency"": ""TRY""}, {""price"": ""20835.43"", ""currency"": ""TRY""}, {""price"": ""60177.86"", ""currency"": ""TRY""}, {""price"": ""60177.86"", ""currency"": ""TRY""}, {""price"": ""60342.41"", ""currency"": ""TRY""}]",20835.43,"[{""date"": ""01 September (Monday)"", ""price"": ""33188"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""20835"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""20835"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""20835"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""26347"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""26347"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""23732"", ""currency"": ""TRY""}]",20835.0
IST,OPO,Portugal,Europe,Thu Sep 04 2025,"[{""price"": ""44651.71"", ""currency"": ""TRY""}, {""price"": ""44651.71"", ""currency"": ""TRY""}]",44651.71,"[{""date"": ""01 September (Monday)"", ""price"": ""42496"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""20929"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""29137"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""22425"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""34335"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""33040"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""27696"", ""currency"": ""TRY""}]",20929.0
IST,PXO,Portugal,Europe,Thu Sep 04 2025,"[{""price"": ""30835.18"", ""currency"": ""TRY""}, {""price"": ""20293.18"", ""currency"": ""TRY""}]",20293.18,"[{""date"": ""01 September (Monday)"", ""price"": ""46780"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""63840"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""42484"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""18724"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""34069"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""41549"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""41714"", ""currency"": ""TRY""}]",18724.0
IST,TER,Portugal,Europe,Thu Sep 04 2025,"[{""price"": ""19427.43"", ""currency"": ""TRY""}, {""price"": ""30670.63"", ""currency"": ""TRY""}, {""price"": ""17858.43"", ""currency"": ""TRY""}, {""price"": ""20128.63"", ""currency"": ""TRY""}, {""price"": ""64004.41"", ""currency"": ""TRY""}]",17858.43,"[{""date"": ""01 September (Monday)"", ""price"": ""33670"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""17858"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""19427"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""20129"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""26830"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""26830"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""24380"", ""currency"": ""TRY""}]",17858.0
IST,DOH,Qatar,Asia,Thu Sep 04 2025,"[{""price"": ""10975.78"", ""currency"": ""TRY""}]",10975.78,"[{""date"": ""01 September (Monday)"", ""price"": ""13632"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""13632"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""10976"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""10976"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""10976"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""10976"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""6993"", ""currency"": ""TRY""}]",6993.0
IST,OTP,Romania,Europe,Thu Sep 04 2025,"[{""price"": ""5139.46"", ""currency"": ""TRY""}, {""price"": ""5139.46"", ""currency"": ""TRY""}, {""price"": ""5139.46"", ""currency"": ""TRY""}]",5139.46,"[{""date"": ""01 September (Monday)"", ""price"": ""5340"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""5139"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""5139"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""5139"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""5139"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""5823"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""3811"", ""currency"": ""TRY""}]",3811.0
IST,CLJ,Romania,Europe,Thu Sep 04 2025,"[{""price"": ""14916.46"", ""currency"": ""TRY""}]",14916.46,"[{""date"": ""01 September (Monday)"", ""price"": ""4817"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""5702"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""4817"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""11585"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""4817"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""5018"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""9283"", ""currency"": ""TRY""}]",4817.0
IST,CND,Romania,Europe,Thu Sep 04 2025,[],,[],
IST,SUJ,Romania,Europe,Thu Sep 04 2025,[],,[],
IST,AAQ,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,ARH,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,EGO,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,CSY,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,CEK,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,MDW,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,IKT,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,KGD,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,KZN,Russia,Europe,Thu Sep 04 2025,"[{""price"": ""16363.13"", ""currency"": ""TRY""}]",16363.13,"[{""date"": ""01 September (Monday)"", ""price"": ""16363"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""16363"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""19260"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""16363"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""16363"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""19461"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""16564"", ""currency"": ""TRY""}]",16363.0
IST,HMA,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,KRR,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,KJA,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,KRO,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,MQF,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,MCX,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,VKO,Russia,Europe,Thu Sep 04 2025,"[{""price"": ""15138.50"", ""currency"": ""TRY""}, {""price"": ""11315.50"", ""currency"": ""TRY""}, {""price"": ""11315.50"", ""currency"": ""TRY""}, {""price"": ""14735.50"", ""currency"": ""TRY""}, {""price"": ""15138.50"", ""currency"": ""TRY""}, {""price"": ""23185.50"", ""currency"": ""TRY""}, {""price"": ""13126.50"", ""currency"": ""TRY""}, {""price"": ""12638.88"", ""currency"": ""TRY""}, {""price"": ""12638.88"", ""currency"": ""TRY""}, {""price"": ""11512.88"", ""currency"": ""TRY""}, {""price"": ""12638.88"", ""currency"": ""TRY""}, {""price"": ""12638.88"", ""currency"": ""TRY""}, {""price"": ""11512.88"", ""currency"": ""TRY""}, {""price"": ""12638.88"", ""currency"": ""TRY""}, {""price"": ""14046.88"", ""currency"": ""TRY""}, {""price"": ""12638.88"", ""currency"": ""TRY""}, {""price"": ""11512.88"", ""currency"": ""TRY""}, {""price"": ""12638.88"", ""currency"": ""TRY""}, {""price"": ""12638.88"", ""currency"": ""TRY""}, {""price"": ""12638.88"", ""currency"": ""TRY""}, {""price"": ""11512.88"", ""currency"": ""TRY""}, {""price"": ""12638.88"", ""currency"": ""TRY""}, {""price"": ""12638.88"", ""currency"": ""TRY""}, {""price"": ""12638.88"", ""currency"": ""TRY""}, {""price"": ""11512.88"", ""currency"": ""TRY""}, {""price"": ""12638.88"", ""currency"": ""TRY""}, {""price"": ""11512.88"", ""currency"": ""TRY""}, {""price"": ""12638.88"", ""currency"": ""TRY""}, {""price"": ""12638.88"", ""currency"": ""TRY""}, {""price"": ""12638.88"", ""currency"": ""TRY""}, {""price"": ""11512.88"", ""currency"": ""TRY""}, {""price"": ""12638.88"", ""currency"": ""TRY""}, {""price"": ""12638.88"", ""currency"": ""TRY""}, {""price"": ""12638.88"", ""currency"": ""TRY""}, {""price"": ""11512.88"", ""currency"": ""TRY""}, {""price"": ""12638.88"", ""currency"": ""TRY""}, {""price"": ""11512.88"", ""currency"": ""TRY""}, {""price"": ""12638.88"", ""currency"": ""TRY""}]",11315.5,"[{""date"": ""01 September (Monday)"", ""price"": ""11513"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""11316"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""11316"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""11316"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""11316"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""11719"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""11719"", ""currency"": ""TRY""}]",11316.0
IST,MMK,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,NBC,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,NJC,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,GOJ,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,OMS,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,PEE,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,ROV,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,KUF,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,AER,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,LED,Russia,Europe,Thu Sep 04 2025,"[{""price"": ""9218.67"", ""currency"": ""TRY""}, {""price"": ""12879.67"", ""currency"": ""TRY""}, {""price"": ""13282.67"", ""currency"": ""TRY""}]",9218.67,"[{""date"": ""01 September (Monday)"", ""price"": ""9621"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""11553"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""9501"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""9219"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""9501"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""9702"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""9702"", ""currency"": ""TRY""}]",9219.0
IST,SGC,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,SCW,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,TOF,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,ULY,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,USK,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,OGZ,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,VOG,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,VOZ,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,SVX,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,JOK,Russia,Europe,Thu Sep 04 2025,[],,[],
IST,KME,Rwanda,Africa,Thu Sep 04 2025,[],,[],
IST,KGL,Rwanda,Africa,Thu Sep 04 2025,"[{""price"": ""29482.41"", ""currency"": ""TRY""}]",29482.41,"[{""date"": ""01 September (Monday)"", ""price"": ""29482"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""29482"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""29482"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""29482"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""29482"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""29482"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""29482"", ""currency"": ""TRY""}]",29482.0
